TRANS_ID;CUST_ID;TRANS_AMT;TRANS_DATE
202933;91279;2354.514;2007-02-15
202934;82160;1726.55;2012-11-09
202935;69267;7151.453;2007-05-20
202936;10844;5547.759;2008-03-30
202937;61569;3526.027;2002-05-27
202938;36169;6857.784;2002-04-29
202939;66245;8388.75;2006-10-03
202940;77002;9924.793;2008-10-21
202941;54683;8858.818;2003-09-05
202942;43166;3705.124;2004-05-15
202943;46025;5794.944;2003-08-10
202944;11330;9892.23;2005-05-08
202945;49916;9636.845;2013-07-30
202946;66500;3197.428;2011-01-17
202947;45731;2883.179;2003-12-06
202948;66348;6653.255;2007-07-17
202949;54063;5153.827;2003-04-14
202950;81457;6640.101;2008-01-21
202951;38897;3866.878;2007-09-10
202952;83280;1525.466;2005-09-14
202953;14670;2256.138;2006-12-07
202954;36932;2636.979;2001-12-23
202955;36227;7239.711;2005-09-11
202956;23047;4925.861;2014-01-24
202957;96075;5263.228;2006-02-18
202958;54389;2297.211;2005-08-04
202959;31033;4976.017;2002-11-21
202960;29718;9895.097;2003-12-17
202961;47041;6435.496;2013-09-23
202962;51839;35.626;2008-05-15
202963;11211;7177.553;2007-04-29
202964;21626;1599.008;2002-01-01
202965;77589;1832.431;2005-09-06
202966;94175;3909.764;2003-03-19
202967;71405;618.891;2005-01-05
202968;32393;6962.093;2013-01-13
202969;55016;802.995;2002-06-06
202970;63863;4102.681;2013-08-05
202971;88012;658.847;2002-03-28
202972;60521;7531.685;2007-04-06
202973;22591;1569.996;2005-01-09
202974;97608;1955.856;2012-07-02
202975;79617;5959.802;2006-03-20
202976;29905;6496.869;2006-07-07
202977;54863;4510.787;2008-11-04
202978;70149;4867.595;2001-05-22
202979;99271;3246.033;2006-08-19
202980;94112;8797.671;2003-08-28
202981;99876;3466.148;2011-05-03
202982;66262;1264.545;2003-12-13
202983;91836;1099.356;2001-09-01
202984;87669;1142.576;2008-07-11
202985;50912;3575.358;2012-11-01
202986;27925;99.614;2010-10-20
202987;37215;7764.448;2003-04-09
202988;94108;6597.875;2007-05-04
202989;35798;7491.773;2012-04-22
202990;99109;5783.23;2003-01-29
202991;29734;3405.013;2007-06-25
202992;63154;4930.504;2013-02-26
202993;66583;3072.679;2006-05-13
202994;80156;4975.536;2013-10-16
202995;33914;1695.267;2011-11-29
202996;62043;9892.193;2012-05-31
202997;49877;627.627;2006-09-21
202998;77059;2068.126;2002-03-07
202999;17466;835.405;2011-11-14
203000;54861;7545.001;2010-06-06
203001;78865;7196.465;2007-07-12
203002;11504;8319.591;2012-12-16
203003;29116;9860.273;2008-07-27
203004;43705;6775.776;2006-05-25
203005;54501;9021.566;2001-07-10
203006;43177;6692.159;2011-08-06
203007;74041;1657.609;2002-03-11
203008;72333;3220.422;2005-12-05
203009;87073;4415.608;2013-01-30
203010;93090;1410.202;2013-04-01
203011;13786;1265.368;2011-03-09
203012;71064;4164.01;2007-10-24
203013;36567;2973.381;2008-10-04
203014;40835;7399.609;2011-05-24
203015;38719;9612.107;2008-10-03
203016;56420;7173.914;2004-12-11
203017;73714;5000.632;2001-10-20
203018;36113;7094.516;2011-04-12
203019;43011;5520.08;2010-01-13
203020;47536;5937.528;2004-11-19
203021;84653;8346.735;2010-08-17
203022;98241;9657.265;2008-12-10
203023;97992;4357.856;2001-07-27
203024;97068;7141.962;2012-11-13
203025;16237;2082.144;2009-11-15
203026;68284;4650.874;2003-07-19
203027;91893;1675.993;2009-09-24
203028;63585;4877.766;2010-04-24
203029;65324;8637.016;2013-05-28
203030;37111;3309.019;2012-01-13
203031;52694;8362.442;2010-01-10
203032;24009;9826.12;2002-05-03
203033;45910;9527.818;2011-09-15
203034;49388;1012.934;2002-01-28
203035;28540;1911.246;2013-05-12
203036;19413;8550.325;2003-05-17
203037;30122;1524.306;2007-09-01
203038;98877;6421.567;2001-11-13
203039;66847;1472.408;2005-06-01
203040;73438;4223.638;2012-09-09
203041;46678;2161.72;2006-04-21
203042;49757;5930.766;2004-03-21
203043;32073;7077.174;2003-01-03
203044;10783;8734.088;2003-06-27
203045;50328;6955.243;2012-09-03
203046;60236;177.929;2012-12-27
203047;36144;1718.998;2006-12-05
203048;54282;5836.047;2006-10-08
203049;79726;3381.429;2010-02-19
203050;57514;5528.929;2010-07-08
203051;45051;1324.238;2012-12-26
203052;62532;9709.415;2002-10-13
203053;51644;3787.475;2014-02-27
203054;60988;6482.593;2007-09-18
203055;89519;4736.558;2009-10-24
203056;80055;1230.224;2010-11-14
203057;46719;9611.158;2006-09-26
203058;31267;9476.109;2003-04-21
203059;89839;8166.522;2002-05-21
203060;16394;7091.363;2006-02-06
203061;28685;4573.347;2007-12-15
203062;21912;9334.425;2010-11-15
203063;10680;9700.644;2007-01-11
203064;15318;76.939;2007-06-23
203065;11577;4111.308;2012-04-04
203066;17204;4660.257;2008-08-21
203067;32384;626.703;2003-10-07
203068;20645;6260.786;2003-03-31
203069;19476;7169.734;2004-02-17
203070;56667;1419.042;2010-09-17
203071;83309;5576.943;2001-06-24
203072;56978;5701.784;2010-06-29
203073;96832;6212.661;2012-10-05
203074;43717;971.778;2006-08-02
203075;31524;5399.901;2006-10-22
203076;40668;1385.609;2001-08-30
203077;80436;2618.231;2009-04-23
203078;98271;9926.958;2003-02-27
203079;64993;2389.837;2014-02-01
203080;83212;799.742;2008-03-31
203081;80391;2324.623;2010-11-10
203082;40890;1164.664;2009-11-10
203083;97622;3002.893;2007-10-25
203084;58523;1338.638;2005-03-20
203085;73516;9055.983;2013-01-10
203086;57459;5330.859;2009-03-06
203087;16128;9954.537;2002-02-25
203088;59429;1955.297;2001-04-13
203089;53189;5013.02;2007-08-26
203090;14394;5179.992;2009-06-14
203091;81024;2757.375;2003-03-03
203092;63632;3753.521;2014-03-23
203093;17309;7740.212;2007-11-21
203094;20205;3204.065;2009-01-23
203095;92533;587.949;2007-11-25
203096;23097;3187.326;2004-06-14
203097;87236;7791.106;2009-05-21
203098;71611;6414.043;2004-02-26
203099;73717;8880.833;2011-08-11
203100;51457;7369.361;2012-07-17
203101;81626;4701.107;2006-06-09
203102;78530;691.027;2002-01-14
203103;79047;5941.089;2010-05-21
203104;42904;70.471;2003-06-30
203105;56342;3057.456;2003-04-04
203106;70559;2056.373;2008-05-25
203107;86470;4230.806;2006-07-04
203108;26913;9756.613;2010-05-27
203109;12631;3098.407;2005-09-04
203110;13418;2206.019;2008-10-18
203111;31562;8311.209;2007-04-20
203112;52403;8822.347;2007-10-29
203113;80310;6406.282;2013-04-29
203114;34723;3379.71;2008-08-04
203115;72701;4240.962;2001-07-28
203116;50737;2248.338;2010-08-04
203117;16233;9626.737;2003-03-04
203118;68529;9953.28;2008-03-22
203119;16290;7748.426;2010-05-16
203120;57420;4546.931;2012-05-19
203121;39451;8738.533;2001-10-30
203122;48617;8086.392;2012-09-14
203123;10236;3559.393;2007-03-02
203124;68045;3916.305;2011-02-27
203125;30542;5407.317;2003-05-06
203126;84885;6116.003;2003-11-27
203127;30605;7989.267;2006-10-09
203128;98142;4421.499;2012-08-08
203129;36975;4047.96;2010-05-25
203130;10013;8175.619;2010-08-25
203131;50917;7249.016;2008-04-25
203132;96099;2420.704;2011-03-03
203133;55326;7406.268;2001-11-30
203134;72793;1273.208;2010-04-30
203135;32854;3815.386;2011-08-07
203136;24902;2940.072;2011-05-04
203137;95520;2814.038;2013-10-20
203138;83453;1403.416;2007-07-11
203139;40302;3988.444;2008-03-26
203140;92748;7338.499;2002-10-28
203141;11677;8853.42;2012-08-01
203142;38048;7789;2009-01-29
203143;49436;9933.578;2007-06-16
203144;15072;6589.61;2011-01-05
203145;26921;5627.36;2003-03-12
203146;17772;7510.728;2009-06-08
203147;51567;9757.158;2011-06-08
203148;43467;1889.546;2012-07-08
203149;12555;8624.073;2006-09-12
203150;70806;923.977;2003-05-16
203151;76944;4470.962;2011-04-24
203152;51309;2380.621;2010-09-26
203153;34881;7898.445;2013-04-16
203154;87079;1531.417;2004-08-25
203155;95810;1481.085;2011-11-30
203156;27143;9664.655;2005-09-10
203157;76446;9040.997;2007-03-21
203158;33478;5095.543;2007-11-15
203159;31768;9080.556;2011-11-10
203160;20564;7699.964;2008-05-14
203161;22238;4098.304;2002-04-28
203162;47033;6892.395;2013-12-09
203163;11508;6303.338;2014-03-12
203164;62945;4017.042;2001-05-18
203165;53875;6601.766;2009-11-29
203166;94059;3270.164;2002-06-11
203167;45183;6114.409;2008-09-14
203168;79905;6890.196;2007-12-04
203169;59874;6539.698;2007-02-07
203170;72350;4428.967;2011-11-23
203171;75428;6273.413;2003-04-25
203172;33515;3587.898;2007-10-02
203173;42627;3637.971;2004-10-14
203174;29040;4596.215;2010-12-18
203175;16580;1401.937;2001-05-25
203176;79197;7792.337;2005-10-30
203177;42701;4959.097;2009-02-02
203178;71253;1132.374;2003-04-17
203179;17031;8647.343;2007-07-06
203180;86897;9988.511;2013-05-02
203181;11133;5456.427;2005-04-25
203182;73209;6229.087;2014-03-07
203183;30862;9983.426;2011-04-14
203184;90797;5642.943;2001-10-22
203185;67140;9345.394;2007-12-28
203186;75989;9162.364;2011-02-24
203187;43196;9465.879;2008-10-31
203188;72603;6867.822;2003-05-15
203189;38612;6718.751;2012-09-27
203190;14864;3765.368;2005-01-28
203191;96667;1126.095;2009-08-25
203192;12464;8704.549;2013-07-09
203193;11076;6079.615;2013-10-31
203194;66360;3696.439;2011-10-12
203195;21176;8859.315;2006-05-19
203196;36211;9830.777;2001-06-21
203197;77774;4358.52;2009-09-17
203198;80073;7309.97;2006-03-12
203199;37586;8333.225;2006-12-22
203200;76984;338.604;2006-01-23
203201;41010;7462.778;2012-03-07
203202;30755;9669.941;2012-12-15
203203;36150;8581.367;2009-09-18
203204;79613;7450.888;2013-11-16
203205;86820;1723.25;2012-06-17
203206;74781;9971.751;2010-03-01
203207;61160;2213.196;2007-10-04
203208;82121;8298.713;2008-04-05
203209;69532;2901.501;2006-05-31
203210;31885;3611.859;2011-09-10
203211;11556;1909.074;2004-11-04
203212;69645;5224.944;2011-08-17
203213;85497;1478.788;2004-12-31
203214;83784;3470.753;2002-06-28
203215;68986;3622.74;2011-02-14
203216;59341;6054.551;2009-04-28
203217;40750;8343.547;2005-09-16
203218;96676;7882.635;2012-11-16
203219;92932;8581.844;2004-07-11
203220;91123;5828.032;2004-01-18
203221;34541;387.916;2010-11-29
203222;94644;4773.066;2006-02-16
203223;48565;9202.327;2012-08-19
203224;70139;280.038;2012-01-26
203225;26525;8812.635;2007-04-19
203226;85429;8877.546;2003-01-15
203227;47465;1549.855;2003-07-23
203228;41996;2855.088;2005-02-12
203229;91043;9814.661;2004-07-06
203230;60610;6483.812;2012-05-05
203231;26025;5178.004;2011-07-05
203232;41164;2599.999;2011-01-18
203233;63174;4283.021;2011-12-28
203234;14108;7769.864;2013-10-15
203235;22129;4732.189;2013-07-28
203236;59778;1688.016;2004-05-10
203237;12472;1629.182;2002-06-18
203238;20026;1265.329;2007-09-27
203239;69740;1637.853;2013-12-23
203240;93178;7317.149;2012-03-21
203241;83710;6616.517;2011-01-14
203242;62356;3272.291;2009-04-18
203243;95796;9642.942;2012-04-19
203244;60245;4758.831;2007-01-10
203245;92737;8989.14;2011-02-02
203246;97285;4626.303;2012-05-29
203247;54295;5605.11;2010-09-20
203248;22318;8761.649;2003-09-13
203249;90291;3745.179;2004-06-27
203250;14531;6456.743;2012-12-23
203251;69580;4238.095;2005-03-28
203252;48501;8191.885;2009-04-13
203253;72239;2511.275;2005-09-08
203254;34070;2400.503;2004-11-26
203255;10259;3943.07;2009-04-21
203256;40913;8864.595;2003-12-24
203257;70547;7802.818;2005-12-20
203258;71425;8850.764;2008-04-08
203259;30520;3617.862;2014-03-14
203260;80827;851.028;2005-08-08
203261;68785;5710.861;2005-04-26
203262;30386;7741.51;2004-08-26
203263;88780;596.877;2013-05-24
203264;24021;2990.509;2007-01-23
203265;63054;8880.123;2008-03-13
203266;47773;7446.649;2002-10-29
203267;62477;7429.394;2013-04-02
203268;57469;2497.19;2004-09-13
203269;98248;3179.924;2004-04-02
203270;42953;8216.287;2005-11-23
203271;12428;3764.936;2002-08-03
203272;21808;460.329;2004-11-11
203273;47012;7654.159;2012-10-20
203274;98671;6920.557;2012-04-16
203275;55293;6392.689;2004-08-08
203276;76707;3407.628;2008-08-13
203277;30361;5822.443;2013-12-26
203278;21604;5006.587;2007-12-14
203279;61798;4571.716;2001-05-16
203280;77931;7202.312;2013-02-09
203281;89045;4757.697;2009-12-08
203282;77524;5658.517;2001-06-08
203283;18865;1310.078;2013-05-16
203284;19127;658.92;2010-09-09
203285;12117;5188.914;2006-05-22
203286;13280;9669.378;2003-11-05
203287;25018;4676.399;2001-06-14
203288;12382;7460.97;2007-05-16
203289;12834;5259.565;2002-01-09
203290;12078;8035.62;2007-05-02
203291;14653;1091.321;2011-09-22
203292;99969;2722.384;2007-12-18
203293;97788;9106.326;2006-06-14
203294;75920;6666.137;2013-02-11
203295;63111;2940.309;2013-01-24
203296;79343;4220.861;2003-05-22
203297;34574;7071.372;2012-06-23
203298;74108;4479.895;2012-01-28
203299;80101;4660.902;2008-03-10
203300;81382;4640.795;2013-04-21
203301;95342;8164.87;2007-05-05
203302;61198;2321.039;2013-06-08
203303;11145;2922.303;2008-12-08
203304;18099;2866.055;2009-06-06
203305;76317;4328.845;2011-08-23
203306;55069;7516.139;2012-04-06
203307;82000;8200.783;2004-04-10
203308;62930;5171.921;2013-11-14
203309;25718;4808.697;2002-09-18
203310;35704;9035.14;2003-02-22
203311;57496;1692.05;2012-03-14
203312;24927;8749.737;2007-09-12
203313;67689;7000.379;2009-04-01
203314;72556;6671.201;2010-07-29
203315;38631;1760.582;2004-12-14
203316;42680;1181.085;2013-01-16
203317;81914;6879.166;2008-07-01
203318;47190;7228.517;2010-08-15
203319;16209;4472.787;2003-08-15
203320;69801;5298.249;2012-05-17
203321;10613;5540.172;2006-08-17
203322;52514;4338.646;2002-01-04
203323;80457;580.728;2009-06-19
203324;23535;665.016;2012-03-16
203325;16924;6053.07;2010-03-09
203326;96235;8991.332;2009-08-18
203327;56530;3619.863;2009-03-14
203328;84986;5132.864;2014-03-02
203329;73025;756.969;2013-04-23
203330;47050;8700.969;2011-11-07
203331;75833;9973.612;2009-09-03
203332;88342;8049.596;2013-01-25
203333;94689;6929.279;2013-05-23
203334;38341;8893.577;2009-05-03
203335;68348;4462.059;2003-12-28
203336;79095;8362.939;2005-04-27
203337;14001;365.482;2012-09-07
203338;85755;8921.509;2001-10-21
203339;47122;6646.443;2011-03-31
203340;42207;2854.758;2013-03-14
203341;93144;2161.727;2011-04-26
203342;31824;2050.95;2002-04-17
203343;20623;1059.307;2007-02-02
203344;69650;5073.266;2004-01-09
203345;46810;4951.582;2008-03-17
203346;64467;8009.036;2013-04-27
203347;96968;4551.611;2003-01-06
203348;81988;7554.852;2002-12-02
203349;63365;4281.168;2004-05-02
203350;63272;6655.216;2001-08-29
203351;49524;945.791;2013-09-14
203352;88646;7759.811;2012-02-16
203353;67599;826.277;2002-01-08
203354;51997;5160.207;2003-07-09
203355;21109;8790.597;2008-11-15
203356;55588;5313.112;2002-06-04
203357;17528;8707.903;2001-11-25
203358;52534;706.029;2004-11-12
203359;65686;1840.195;2006-06-07
203360;93384;9395.455;2012-02-26
203361;22930;6407.49;2008-11-19
203362;51487;6519.178;2009-12-03
203363;48237;3573.466;2003-03-30
203364;32261;5192.125;2013-06-04
203365;94819;5461.594;2006-09-05
203366;77465;3788.907;2009-10-06
203367;51216;3544.981;2002-11-18
203368;15099;7984.403;2012-06-24
203369;97904;2655.287;2011-07-26
203370;12370;5761.302;2001-10-27
203371;93771;1850.274;2010-04-06
203372;47002;7692.356;2012-09-12
203373;76868;1735.398;2009-04-15
203374;24758;5069.597;2006-12-15
203375;99496;6255.172;2002-03-18
203376;71266;4811.074;2012-02-11
203377;52600;708.291;2003-10-04
203378;77315;7979.515;2001-07-13
203379;59395;8074.019;2001-08-19
203380;34444;3726.943;2005-11-01
203381;43891;2654.943;2002-01-27
203382;42155;7162.75;2009-06-03
203383;29657;7200.4;2007-10-12
203384;25559;5797.114;2004-01-17
203385;35154;1927.935;2002-01-26
203386;62729;4862.71;2003-10-09
203387;64463;8255.509;2004-01-01
203388;52879;8993.208;2006-12-06
203389;78415;1278.952;2001-07-07
203390;62497;4313.612;2007-02-12
203391;25169;6876.59;2013-11-10
203392;81837;1486.981;2005-03-07
203393;17667;9160.337;2012-03-01
203394;79867;1931.306;2006-11-13
203395;27207;4545.34;2007-10-03
203396;80824;3618.158;2005-10-22
203397;92779;1340.971;2003-06-09
203398;92881;2551.596;2008-06-24
203399;81709;2234.983;2002-02-11
203400;65532;7685.623;2012-05-08
203401;17117;3123.914;2010-12-07
203402;90077;9723.681;2009-11-24
203403;76161;7182.438;2001-05-13
203404;36539;2162.392;2001-06-09
203405;75204;364.083;2012-03-30
203406;80044;2166.872;2008-03-02
203407;66652;8522.899;2007-02-18
203408;14843;7648.039;2005-12-03
203409;40354;8316.999;2007-01-30
203410;86903;1444.767;2005-05-02
203411;31348;5817.022;2014-02-03
203412;69054;5085.123;2012-04-12
203413;45863;9673.569;2004-07-25
203414;77791;8211.113;2008-02-01
203415;47941;8628.16;2004-04-01
203416;66584;890.182;2004-04-03
203417;24005;3521.644;2008-04-30
203418;26666;686.462;2005-04-19
203419;45921;7904.073;2005-02-16
203420;47950;9040.284;2013-06-17
203421;21862;5002.571;2005-01-10
203422;25154;3022.217;2010-05-18
203423;14105;3712.228;2007-11-26
203424;88590;3574.597;2012-06-07
203425;53704;6636.086;2003-03-16
203426;50683;5981.694;2006-01-06
203427;57583;1683.435;2013-10-21
203428;87500;2549.751;2012-02-17
203429;60852;8430.319;2010-10-04
203430;48199;738.469;2010-10-26
203431;26090;941.848;2012-04-18
203432;87038;3893.938;2004-01-20
203433;21645;8633.091;2005-03-25
203434;15114;2884.005;2012-01-04
203435;39515;1182.504;2007-08-02
203436;40118;9691.6;2002-08-10
203437;66590;1418.939;2006-03-07
203438;22706;5316.895;2008-09-18
203439;86660;5627.416;2008-02-20
203440;53732;684.986;2005-05-03
203441;81806;925.712;2003-03-26
203442;41700;5867.982;2005-10-10
203443;73306;6155.485;2006-09-15
203444;96386;8614.967;2009-08-06
203445;13123;4786.441;2009-06-22
203446;78305;204.761;2010-07-23
203447;91829;8230.663;2012-02-07
203448;71805;5670.749;2007-12-08
203449;39091;7742.689;2003-07-20
203450;44857;610.549;2006-05-27
203451;85747;2581.008;2010-04-03
203452;97009;7882.234;2008-04-29
203453;71665;7434.604;2010-06-10
203454;38724;8553.418;2008-11-13
203455;36002;4022.312;2012-07-22
203456;52303;6845.034;2006-10-21
203457;46847;9877.012;2005-07-03
203458;53388;3023.95;2008-09-05
203459;16208;4767.879;2011-03-18
203460;77819;6142.404;2011-02-26
203461;28388;151.452;2014-02-06
203462;26676;3646.037;2013-07-01
203463;23315;689.734;2005-02-22
203464;89586;7256.925;2005-06-22
203465;32612;8327.718;2007-11-01
203466;14611;2242.308;2002-11-27
203467;29733;8122.414;2001-11-23
203468;44679;9298.309;2004-10-12
203469;88234;3225.635;2012-07-01
203470;73621;713.396;2005-07-16
203471;73368;345.539;2003-04-15
203472;11274;6521.758;2008-08-25
203473;14370;1076.624;2009-10-30
203474;19651;439.443;2007-03-24
203475;27155;6263.523;2011-08-13
203476;28892;9090.758;2003-11-02
203477;40416;3199.242;2010-08-28
203478;23775;5165.783;2001-04-22
203479;92295;2670.433;2005-05-17
203480;92144;256.335;2001-05-09
203481;42125;4310.524;2003-10-12
203482;64036;5240.038;2004-10-19
203483;60612;2327.272;2008-08-16
203484;31282;4610.489;2011-11-27
203485;32989;285.063;2008-10-30
203486;68961;3419.299;2002-10-27
203487;37019;9461.556;2003-12-25
203488;68692;2816.303;2012-12-03
203489;61801;3942.734;2013-08-09
203490;23171;320.016;2004-04-15
203491;83966;8108.014;2010-12-01
203492;65086;3167.157;2006-06-16
203493;49754;9927.946;2002-08-21
203494;64767;9185.514;2003-01-18
203495;53255;2841.678;2013-02-20
203496;13961;8140.4;2013-08-08
203497;96369;1069.561;2005-10-26
203498;75328;8171.057;2011-12-26
203499;90920;3649.017;2002-08-04
203500;31310;5829.553;2010-11-17
203501;51173;3492.456;2001-12-07
203502;29140;7080.968;2011-06-03
203503;48919;7677.061;2010-12-19
203504;65462;8062.583;2012-02-15
203505;14763;4589.16;2013-07-08
203506;24716;1248.58;2006-02-20
203507;53352;8864.39;2002-01-29
203508;56391;6380.219;2005-07-05
203509;97553;682.456;2005-02-23
203510;17927;7023.639;2006-09-17
203511;37028;954.199;2012-10-18
203512;49848;1270.382;2011-12-22
203513;77204;4642.32;2012-10-09
203514;84908;4191.192;2005-03-18
203515;33802;4205.986;2011-08-02
203516;41115;6575.969;2003-07-27
203517;58734;17.818;2010-01-26
203518;40696;161.919;2006-12-03
203519;65872;6703.209;2012-08-23
203520;88688;244.99;2005-11-18
203521;71968;4689.682;2001-06-20
203522;57342;9184.861;2011-04-04
203523;57266;4670.296;2001-12-05
203524;64182;7713.774;2010-06-13
203525;80570;3712.062;2004-01-25
203526;18345;1354.419;2006-01-19
203527;55831;9664.416;2005-12-27
203528;13584;8917.786;2007-08-14
203529;55122;4990.521;2004-07-20
203530;48804;2975.229;2002-05-17
203531;51444;6243.629;2001-08-17
203532;12591;6400.317;2004-12-06
203533;97573;9382.828;2010-06-28
203534;37826;9936.325;2008-11-18
203535;37082;4433.529;2006-05-21
203536;45229;116.593;2007-12-17
203537;30604;4200.482;2013-10-29
203538;55942;3203.988;2003-08-27
203539;91844;1735.364;2011-10-07
203540;90350;8671.473;2011-12-08
203541;20143;3996.015;2004-10-22
203542;65571;2636.217;2004-11-21
203543;17417;6406.09;2004-10-13
203544;18330;1377.601;2010-05-30
203545;73219;3499.378;2003-08-22
203546;96857;9519.032;2010-03-10
203547;83459;9530.649;2008-05-29
203548;47037;7361.649;2004-11-27
203549;95768;2136.869;2007-11-29
203550;92802;3515.95;2007-08-04
203551;33664;3374.91;2013-10-03
203552;58614;6443.928;2008-04-17
203553;28510;8726.735;2009-12-12
203554;82371;3689.532;2001-12-31
203555;50347;6016.555;2011-05-12
203556;85859;2290.215;2002-09-14
203557;68823;5896.481;2009-06-30
203558;74081;7336.034;2003-10-22
203559;42504;2898.927;2009-06-10
203560;50869;4239.996;2010-10-12
203561;37166;3403.176;2003-02-02
203562;24365;361.522;2008-06-10
203563;18488;8050.246;2005-06-27
203564;78669;9628.355;2012-08-26
203565;55565;8268.963;2005-05-09
203566;97979;5.665;2004-07-13
203567;43498;2109.69;2010-06-05
203568;92302;3300.946;2010-07-06
203569;60974;1420.274;2006-11-23
203570;48216;4681.107;2007-06-22
203571;78558;166.83;2008-05-01
203572;96962;1873.15;2004-11-28
203573;29189;4808.991;2001-03-27
203574;85129;9986.899;2014-03-15
203575;64374;2257.302;2005-07-26
203576;11175;4478.154;2006-06-18
203577;87639;4397.71;2012-08-31
203578;49614;6161.692;2007-11-22
203579;47557;318.772;2002-01-11
203580;72171;7199.969;2009-07-07
203581;53345;9453.834;2004-01-26
203582;89489;6434.826;2009-05-28
203583;50151;7742.894;2005-07-11
203584;38043;7299.538;2003-07-24
203585;51697;6168.561;2001-10-12
203586;90494;5446.462;2008-08-07
203587;96603;3914.305;2011-03-20
203588;97073;9731.49;2009-10-08
203589;87730;5245.123;2002-03-27
203590;55973;4134.585;2004-12-09
203591;39147;821.564;2008-01-28
203592;97764;9287.11;2010-09-18
203593;34663;7436.353;2003-08-14
203594;96799;7719.285;2006-10-12
203595;75032;5898.709;2003-02-05
203596;66537;1169.334;2001-09-02
203597;63583;8672.874;2012-10-22
203598;58570;9951.852;2002-01-24
203599;87554;5065.849;2006-05-06
203600;30250;1754.537;2008-04-09
203601;65450;6137.583;2002-03-05
203602;64242;2015.813;2006-09-03
203603;78818;6410.791;2001-05-08
203604;13273;9198.799;2006-01-12
203605;72225;4340.183;2004-07-18
203606;85523;6331.908;2003-10-25
203607;19303;9637.426;2002-05-02
203608;87736;6504.547;2001-06-19
203609;90034;7451.896;2009-10-21
203610;31463;7350.174;2004-02-07
203611;86470;9250.81;2011-08-28
203612;26913;6291.005;2012-10-31
203613;12631;9176.971;2011-09-19
203614;13418;5782.356;2003-06-17
203615;31562;5628.611;2005-09-28
203616;52403;1787.183;2006-05-26
203617;80310;1225.002;2009-10-17
203618;34723;2031.738;2010-12-20
203619;72701;9085.395;2003-12-19
203620;50737;1660.518;2004-04-20
203621;16233;841.707;2008-03-18
203622;68529;243.522;2013-03-10
203623;16290;3702.398;2006-09-14
203624;57420;7354.957;2001-04-07
203625;39451;6697.528;2001-05-03
203626;48617;1295.849;2007-10-08
203627;10236;280.096;2005-12-29
203628;68045;9337.674;2006-02-24
203629;30542;4565.243;2007-03-28
203630;84885;9469.071;2013-03-09
203631;30605;7099.498;2004-10-23
203632;98142;7528.972;2010-06-01
203633;36975;7080.301;2008-05-06
203634;10013;8803.621;2010-03-26
203635;50917;6890.504;2007-06-19
203636;96099;1835.496;2013-07-14
203637;55326;1886.899;2005-09-13
203638;72793;9787.177;2002-03-01
203639;32854;3087.778;2001-04-28
203640;24902;9843.224;2002-12-19
203641;95520;492.357;2011-05-25
203642;83453;1665.543;2003-05-08
203643;40302;5624.309;2009-12-10
203644;92748;8116.454;2009-08-05
203645;11677;84.083;2004-11-08
203646;38048;6444.234;2013-03-07
203647;49436;5475.617;2013-08-01
203648;15072;394.361;2009-11-18
203649;26921;4215.378;2008-01-15
203650;17772;7341.954;2006-10-02
203843;89519;3070.409;2011-05-19
203844;80055;1814.948;2004-01-07
203845;46719;4978.283;2011-02-05
203846;31267;6037.702;2010-06-17
203847;89839;2699.414;2007-06-21
203848;16394;5661.818;2007-02-17
203849;28685;5896.991;2002-02-09
203850;21912;6501.122;2007-08-22
203851;10680;2723.791;2007-06-03
203852;15318;2300.112;2004-06-18
203853;11577;1758.794;2011-11-08
203854;17204;2692.573;2009-05-08
203855;32384;2920.044;2009-08-11
203856;20645;5757.034;2002-05-24
203857;19476;8339.006;2011-12-24
203858;56667;7830.72;2013-08-02
203859;83309;7992.541;2011-04-22
203860;56978;2968.147;2011-12-02
203861;96832;112.887;2003-02-28
203862;43717;968.3;2013-04-24
203863;31524;1943.346;2013-05-31
203864;40668;9839.42;2009-11-06
203865;80436;5598.936;2004-06-01
203866;98271;5989.474;2006-02-19
203867;64993;5194.108;2013-02-03
203868;83212;4590.648;2001-09-11
203869;80391;825.685;2003-10-15
203870;40890;2488.585;2008-03-05
203871;97622;6583.822;2007-05-06
203872;58523;480.863;2001-09-29
203873;73516;4287.166;2012-10-02
203874;57459;3118.231;2013-05-05
203875;16128;104.519;2004-03-31
203876;59429;1472.813;2003-02-03
203877;53189;4446.054;2013-03-11
203878;14394;4717.377;2011-10-16
203879;81024;9930.493;2002-04-22
203880;63632;5980.341;2001-07-02
203881;17309;9581.287;2001-11-27
203882;20205;3078.403;2007-03-25
203883;92533;8503.256;2013-09-10
203884;23097;2517.417;2002-04-12
203885;87236;7538.627;2004-02-15
203886;71611;5308.999;2004-11-03
203887;73717;1404.315;2001-10-19
203888;51457;1625.617;2010-02-10
203889;81626;4012.284;2012-09-26
203890;78530;2983.373;2009-06-02
203891;79047;4995.021;2004-08-21
203892;42904;7248.346;2002-08-29
203893;56342;4717.733;2002-08-09
203894;70559;600.039;2006-12-16
203895;86470;3814.845;2012-12-13
203896;26913;5333.097;2012-10-30
203897;12631;9189.688;2003-11-26
203898;13418;8332.319;2002-02-07
203899;31562;388.181;2010-06-23
203900;52403;9541.718;2003-08-12
203901;80310;7782.205;2002-05-26
203902;34723;6020.22;2013-06-01
203903;72701;9908.425;2012-01-27
203904;50737;1853.303;2005-12-08
